,NAME_CAT,SMILE_cation,NAME_ANI,SMILE_anion,T,P,Viscosity,Reference
153,"1,2-dimethyl-3-propylimidazolium ",CCCN1C=C[N+](=C1C)C,bis[(trifluoromethyl)sulfonyl]imide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,345,101.325,0.024,"Fletcher, S. I.; Sillars, F. B.; Hudson, N. E.; Hall, P. J. (2010) J. Chem. Eng. Data 55(2), 778-782."
154,"1,2-dimethyl-3-propylimidazolium ",CCCN1C=C[N+](=C1C)C,bis[(trifluoromethyl)sulfonyl]imide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,350,101.325,0.023,"Fletcher, S. I.; Sillars, F. B.; Hudson, N. E.; Hall, P. J. (2010) J. Chem. Eng. Data 55(2), 778-782."
155,"1,2-dimethyl-3-propylimidazolium ",CCCN1C=C[N+](=C1C)C,bis[(trifluoromethyl)sulfonyl]imide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,355,101.325,0.021,"Fletcher, S. I.; Sillars, F. B.; Hudson, N. E.; Hall, P. J. (2010) J. Chem. Eng. Data 55(2), 778-782."
156,"1,2-dimethyl-3-propylimidazolium ",CCCN1C=C[N+](=C1C)C,bis[(trifluoromethyl)sulfonyl]imide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,360,101.325,0.02,"Fletcher, S. I.; Sillars, F. B.; Hudson, N. E.; Hall, P. J. (2010) J. Chem. Eng. Data 55(2), 778-782."
157,"1,2-dimethyl-3-propylimidazolium ",CCCN1C=C[N+](=C1C)C,bis[(trifluoromethyl)sulfonyl]imide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,365,101.325,0.019,"Fletcher, S. I.; Sillars, F. B.; Hudson, N. E.; Hall, P. J. (2010) J. Chem. Eng. Data 55(2), 778-782."
158,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,bromide,[Br-],298.15,101.325,0.36,"Eyupoglu, V.; Polat, E. (2015) Fluid Phase Equilib. 394, 46-60."
159,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,chloride,[Cl-],353.15,101.325,0.142,"Fendt, S.; Padmanabhan, S.; Blanch, H. W.; Prausnitz, J. M. (2011) J. Chem. Eng. Data 56(1), 31-34."
160,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,chloride,[Cl-],373.1,101.325,0.068,"Fendt, S.; Padmanabhan, S.; Blanch, H. W.; Prausnitz, J. M. (2011) J. Chem. Eng. Data 56(1), 31-34."
161,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,chloride,[Cl-],393.1,101.325,0.031,"Fendt, S.; Padmanabhan, S.; Blanch, H. W.; Prausnitz, J. M. (2011) J. Chem. Eng. Data 56(1), 31-34."
162,1-ethyl-3-methylimidazolium,CCN1C=C[N+](=C1)C,chloride,[Cl-],353.15,101.325,0.065,"Fendt, S.; Padmanabhan, S.; Blanch, H. W.; Prausnitz, J. M. (2011) J. Chem. Eng. Data 56(1), 31-34."
163,1-ethyl-3-methylimidazolium,CCN1C=C[N+](=C1)C,chloride,[Cl-],373.1,101.325,0.027,"Fendt, S.; Padmanabhan, S.; Blanch, H. W.; Prausnitz, J. M. (2011) J. Chem. Eng. Data 56(1), 31-34."
164,1-ethyl-3-methylimidazolium,CCN1C=C[N+](=C1)C,chloride,[Cl-],393.1,101.325,0.013,"Fendt, S.; Padmanabhan, S.; Blanch, H. W.; Prausnitz, J. M. (2011) J. Chem. Eng. Data 56(1), 31-34."
165,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,dicyanamide,C(#N)[N-]C#N,278.15,101.325,0.0772,"Neves, C. M. S. S.; Kurnia, K. A.; Coutinho, J. A. P.; Marrucho, I. M.; Lopes, J. N. C.; Freire, M. G.; Rebelo, L. P. N. (2013) J. Phys. Chem. B 117, 10271-10283."
166,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,dicyanamide,C(#N)[N-]C#N,283.15,101.325,0.05934,"Neves, C. M. S. S.; Kurnia, K. A.; Coutinho, J. A. P.; Marrucho, I. M.; Lopes, J. N. C.; Freire, M. G.; Rebelo, L. P. N. (2013) J. Phys. Chem. B 117, 10271-10283."
167,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,dicyanamide,C(#N)[N-]C#N,288.15,101.325,0.04664,"Neves, C. M. S. S.; Kurnia, K. A.; Coutinho, J. A. P.; Marrucho, I. M.; Lopes, J. N. C.; Freire, M. G.; Rebelo, L. P. N. (2013) J. Phys. Chem. B 117, 10271-10283."
168,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,dicyanamide,C(#N)[N-]C#N,293.15,101.325,0.03741,"Neves, C. M. S. S.; Kurnia, K. A.; Coutinho, J. A. P.; Marrucho, I. M.; Lopes, J. N. C.; Freire, M. G.; Rebelo, L. P. N. (2013) J. Phys. Chem. B 117, 10271-10283."
169,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,dicyanamide,C(#N)[N-]C#N,298.15,101.325,0.0305,"Neves, C. M. S. S.; Kurnia, K. A.; Coutinho, J. A. P.; Marrucho, I. M.; Lopes, J. N. C.; Freire, M. G.; Rebelo, L. P. N. (2013) J. Phys. Chem. B 117, 10271-10283."
170,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,dicyanamide,C(#N)[N-]C#N,303.15,101.325,0.02527,"Neves, C. M. S. S.; Kurnia, K. A.; Coutinho, J. A. P.; Marrucho, I. M.; Lopes, J. N. C.; Freire, M. G.; Rebelo, L. P. N. (2013) J. Phys. Chem. B 117, 10271-10283."
171,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,dicyanamide,C(#N)[N-]C#N,308.15,101.325,0.02123,"Neves, C. M. S. S.; Kurnia, K. A.; Coutinho, J. A. P.; Marrucho, I. M.; Lopes, J. N. C.; Freire, M. G.; Rebelo, L. P. N. (2013) J. Phys. Chem. B 117, 10271-10283."
172,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,dicyanamide,C(#N)[N-]C#N,313.15,101.325,0.01784,"Neves, C. M. S. S.; Kurnia, K. A.; Coutinho, J. A. P.; Marrucho, I. M.; Lopes, J. N. C.; Freire, M. G.; Rebelo, L. P. N. (2013) J. Phys. Chem. B 117, 10271-10283."
173,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,dicyanamide,C(#N)[N-]C#N,318.15,101.325,0.01553,"Neves, C. M. S. S.; Kurnia, K. A.; Coutinho, J. A. P.; Marrucho, I. M.; Lopes, J. N. C.; Freire, M. G.; Rebelo, L. P. N. (2013) J. Phys. Chem. B 117, 10271-10283."
174,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,dicyanamide,C(#N)[N-]C#N,323.15,101.325,0.01349,"Neves, C. M. S. S.; Kurnia, K. A.; Coutinho, J. A. P.; Marrucho, I. M.; Lopes, J. N. C.; Freire, M. G.; Rebelo, L. P. N. (2013) J. Phys. Chem. B 117, 10271-10283."
175,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,dicyanamide,C(#N)[N-]C#N,328.15,101.325,0.01182,"Neves, C. M. S. S.; Kurnia, K. A.; Coutinho, J. A. P.; Marrucho, I. M.; Lopes, J. N. C.; Freire, M. G.; Rebelo, L. P. N. (2013) J. Phys. Chem. B 117, 10271-10283."
176,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,dicyanamide,C(#N)[N-]C#N,333.15,101.325,0.01044,"Neves, C. M. S. S.; Kurnia, K. A.; Coutinho, J. A. P.; Marrucho, I. M.; Lopes, J. N. C.; Freire, M. G.; Rebelo, L. P. N. (2013) J. Phys. Chem. B 117, 10271-10283."
177,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,dicyanamide,C(#N)[N-]C#N,338.15,101.325,0.00928,"Neves, C. M. S. S.; Kurnia, K. A.; Coutinho, J. A. P.; Marrucho, I. M.; Lopes, J. N. C.; Freire, M. G.; Rebelo, L. P. N. (2013) J. Phys. Chem. B 117, 10271-10283."
178,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,dicyanamide,C(#N)[N-]C#N,343.15,101.325,0.00831,"Neves, C. M. S. S.; Kurnia, K. A.; Coutinho, J. A. P.; Marrucho, I. M.; Lopes, J. N. C.; Freire, M. G.; Rebelo, L. P. N. (2013) J. Phys. Chem. B 117, 10271-10283."
179,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,dicyanamide,C(#N)[N-]C#N,348.15,101.325,0.007484,"Neves, C. M. S. S.; Kurnia, K. A.; Coutinho, J. A. P.; Marrucho, I. M.; Lopes, J. N. C.; Freire, M. G.; Rebelo, L. P. N. (2013) J. Phys. Chem. B 117, 10271-10283."
180,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,dicyanamide,C(#N)[N-]C#N,353.15,101.325,0.006785,"Neves, C. M. S. S.; Kurnia, K. A.; Coutinho, J. A. P.; Marrucho, I. M.; Lopes, J. N. C.; Freire, M. G.; Rebelo, L. P. N. (2013) J. Phys. Chem. B 117, 10271-10283."
181,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,dicyanamide,C(#N)[N-]C#N,358.15,101.325,0.006185,"Neves, C. M. S. S.; Kurnia, K. A.; Coutinho, J. A. P.; Marrucho, I. M.; Lopes, J. N. C.; Freire, M. G.; Rebelo, L. P. N. (2013) J. Phys. Chem. B 117, 10271-10283."
182,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,dicyanamide,C(#N)[N-]C#N,363.15,101.325,0.005667,"Neves, C. M. S. S.; Kurnia, K. A.; Coutinho, J. A. P.; Marrucho, I. M.; Lopes, J. N. C.; Freire, M. G.; Rebelo, L. P. N. (2013) J. Phys. Chem. B 117, 10271-10283."
183,"1,3-dimethylimidazolium ",CN1C=C[N+](=C1)C,dimethylphosphate,COS(=O)(=O)[O-],293.15,101,0.416,"Zhang, Z.; Zhou, Q.; Lu, X.; Qiao, C.; Zhang, S. (2014) J. Chem. Eng. Data 59(8), 2377-2388."
184,"1,3-dimethylimidazolium ",CN1C=C[N+](=C1)C,dimethylphosphate,COS(=O)(=O)[O-],298.15,101,0.291,"Zhang, Z.; Zhou, Q.; Lu, X.; Qiao, C.; Zhang, S. (2014) J. Chem. Eng. Data 59(8), 2377-2388."
185,"1,3-dimethylimidazolium ",CN1C=C[N+](=C1)C,dimethylphosphate,COS(=O)(=O)[O-],303.15,101,0.21,"Zhang, Z.; Zhou, Q.; Lu, X.; Qiao, C.; Zhang, S. (2014) J. Chem. Eng. Data 59(8), 2377-2388."
186,"1,3-dimethylimidazolium ",CN1C=C[N+](=C1)C,dimethylphosphate,COS(=O)(=O)[O-],308.15,101,0.1556,"Zhang, Z.; Zhou, Q.; Lu, X.; Qiao, C.; Zhang, S. (2014) J. Chem. Eng. Data 59(8), 2377-2388."
187,"1,3-dimethylimidazolium ",CN1C=C[N+](=C1)C,dimethylphosphate,COS(=O)(=O)[O-],313.15,101,0.1192,"Zhang, Z.; Zhou, Q.; Lu, X.; Qiao, C.; Zhang, S. (2014) J. Chem. Eng. Data 59(8), 2377-2388."
188,"1,3-dimethylimidazolium ",CN1C=C[N+](=C1)C,dimethylphosphate,COS(=O)(=O)[O-],318.15,101,0.0928,"Zhang, Z.; Zhou, Q.; Lu, X.; Qiao, C.; Zhang, S. (2014) J. Chem. Eng. Data 59(8), 2377-2388."
189,"1,3-dimethylimidazolium ",CN1C=C[N+](=C1)C,dimethylphosphate,COS(=O)(=O)[O-],323.15,101,0.0742,"Zhang, Z.; Zhou, Q.; Lu, X.; Qiao, C.; Zhang, S. (2014) J. Chem. Eng. Data 59(8), 2377-2388."
190,1-ethyl-3-methylimidazolium,CCN1C=C[N+](=C1)C,ethyl sulfate,CCOS(=O)(=O)[O-],278.15,101.325,0.3091,"Schmidt, H.; Stephan, M.; Safarov, J.; Kul, I.; Nocke, J.; Abdulagatov, I. M.; Hassel, E. (2012) J. Chem. Thermodyn. 47, 68-75."
191,1-ethyl-3-methylimidazolium,CCN1C=C[N+](=C1)C,ethyl sulfate,"CCOS(=O)(=O)[O-]
",283.15,101.325,0.2252,"Schmidt, H.; Stephan, M.; Safarov, J.; Kul, I.; Nocke, J.; Abdulagatov, I. M.; Hassel, E. (2012) J. Chem. Thermodyn. 47, 68-75."
192,1-ethyl-3-methylimidazolium,CCN1C=C[N+](=C1)C,ethyl sulfate,"CCOS(=O)(=O)[O-]
",293.15,101.325,0.1235,"Schmidt, H.; Stephan, M.; Safarov, J.; Kul, I.; Nocke, J.; Abdulagatov, I. M.; Hassel, E. (2012) J. Chem. Thermodyn. 47, 68-75."
193,1-ethyl-3-methylimidazolium,CCN1C=C[N+](=C1)C,ethyl sulfate,"CCOS(=O)(=O)[O-]
",298.16,101.325,0.0972,"Schmidt, H.; Stephan, M.; Safarov, J.; Kul, I.; Nocke, J.; Abdulagatov, I. M.; Hassel, E. (2012) J. Chem. Thermodyn. 47, 68-75."
194,1-ethyl-3-methylimidazolium,CCN1C=C[N+](=C1)C,ethyl sulfate,"CCOS(=O)(=O)[O-]
",303.15,101.325,0.0771,"Schmidt, H.; Stephan, M.; Safarov, J.; Kul, I.; Nocke, J.; Abdulagatov, I. M.; Hassel, E. (2012) J. Chem. Thermodyn. 47, 68-75."
195,1-ethyl-3-methylimidazolium,CCN1C=C[N+](=C1)C,ethyl sulfate,"CCOS(=O)(=O)[O-]
",313.15,101.325,0.0509,"Schmidt, H.; Stephan, M.; Safarov, J.; Kul, I.; Nocke, J.; Abdulagatov, I. M.; Hassel, E. (2012) J. Chem. Thermodyn. 47, 68-75."
196,1-ethyl-3-methylimidazolium,CCN1C=C[N+](=C1)C,ethyl sulfate,"CCOS(=O)(=O)[O-]
",323.15,101.325,0.0351,"Schmidt, H.; Stephan, M.; Safarov, J.; Kul, I.; Nocke, J.; Abdulagatov, I. M.; Hassel, E. (2012) J. Chem. Thermodyn. 47, 68-75."
197,1-ethyl-3-methylimidazolium,CCN1C=C[N+](=C1)C,ethyl sulfate,"CCOS(=O)(=O)[O-]
",333.15,101.325,0.0252,"Schmidt, H.; Stephan, M.; Safarov, J.; Kul, I.; Nocke, J.; Abdulagatov, I. M.; Hassel, E. (2012) J. Chem. Thermodyn. 47, 68-75."
198,1-ethyl-3-methylimidazolium,CCN1C=C[N+](=C1)C,ethyl sulfate,"CCOS(=O)(=O)[O-]
",343.15,101.325,0.0187,"Schmidt, H.; Stephan, M.; Safarov, J.; Kul, I.; Nocke, J.; Abdulagatov, I. M.; Hassel, E. (2012) J. Chem. Thermodyn. 47, 68-75."
199,1-ethyl-3-methylimidazolium,CCN1C=C[N+](=C1)C,ethyl sulfate,"CCOS(=O)(=O)[O-]
",353.15,101.325,0.0146,"Schmidt, H.; Stephan, M.; Safarov, J.; Kul, I.; Nocke, J.; Abdulagatov, I. M.; Hassel, E. (2012) J. Chem. Thermodyn. 47, 68-75."
200,1-ethyl-3-methylimidazolium,CCN1C=C[N+](=C1)C,ethyl sulfate,"CCOS(=O)(=O)[O-]
",363.15,101.325,0.0119,"Schmidt, H.; Stephan, M.; Safarov, J.; Kul, I.; Nocke, J.; Abdulagatov, I. M.; Hassel, E. (2012) J. Chem. Thermodyn. 47, 68-75."
201,1-ethyl-3-methylimidazolium,CCN1C=C[N+](=C1)C,ethyl sulfate,"CCOS(=O)(=O)[O-]
",373.15,101.325,0.0097,"Schmidt, H.; Stephan, M.; Safarov, J.; Kul, I.; Nocke, J.; Abdulagatov, I. M.; Hassel, E. (2012) J. Chem. Thermodyn. 47, 68-75."
202,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,hexafluorophosphate,F[P-](F)(F)(F)(F)F,278.15,101.325,1.165,"Salgado, J.; Regueira, T.; Lugo, L.; Vijande, J.; Fernandez, J.; Garcia, J. (2014) J. Chem. Thermodyn. 70, 101-110."
203,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,hexafluorophosphate,F[P-](F)(F)(F)(F)F,283.15,101.325,0.774,"Salgado, J.; Regueira, T.; Lugo, L.; Vijande, J.; Fernandez, J.; Garcia, J. (2014) J. Chem. Thermodyn. 70, 101-110."
204,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,hexafluorophosphate,F[P-](F)(F)(F)(F)F,288.15,101.325,0.533,"Salgado, J.; Regueira, T.; Lugo, L.; Vijande, J.; Fernandez, J.; Garcia, J. (2014) J. Chem. Thermodyn. 70, 101-110."
205,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,hexafluorophosphate,F[P-](F)(F)(F)(F)F,293.15,101.325,0.3782,"Salgado, J.; Regueira, T.; Lugo, L.; Vijande, J.; Fernandez, J.; Garcia, J. (2014) J. Chem. Thermodyn. 70, 101-110."
206,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,hexafluorophosphate,F[P-](F)(F)(F)(F)F,298.15,101.325,0.274,"Salgado, J.; Regueira, T.; Lugo, L.; Vijande, J.; Fernandez, J.; Garcia, J. (2014) J. Chem. Thermodyn. 70, 101-110."
207,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,hexafluorophosphate,F[P-](F)(F)(F)(F)F,303.15,101.325,0.203,"Salgado, J.; Regueira, T.; Lugo, L.; Vijande, J.; Fernandez, J.; Garcia, J. (2014) J. Chem. Thermodyn. 70, 101-110."
208,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,hexafluorophosphate,F[P-](F)(F)(F)(F)F,308.15,101.325,0.154,"Salgado, J.; Regueira, T.; Lugo, L.; Vijande, J.; Fernandez, J.; Garcia, J. (2014) J. Chem. Thermodyn. 70, 101-110."
209,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,hexafluorophosphate,F[P-](F)(F)(F)(F)F,313.15,101.325,0.119,"Salgado, J.; Regueira, T.; Lugo, L.; Vijande, J.; Fernandez, J.; Garcia, J. (2014) J. Chem. Thermodyn. 70, 101-110."
210,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,hexafluorophosphate,F[P-](F)(F)(F)(F)F,318.15,101.325,0.0935,"Salgado, J.; Regueira, T.; Lugo, L.; Vijande, J.; Fernandez, J.; Garcia, J. (2014) J. Chem. Thermodyn. 70, 101-110."
211,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,hexafluorophosphate,F[P-](F)(F)(F)(F)F,323.15,101.325,0.0746,"Salgado, J.; Regueira, T.; Lugo, L.; Vijande, J.; Fernandez, J.; Garcia, J. (2014) J. Chem. Thermodyn. 70, 101-110."
212,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,hexafluorophosphate,F[P-](F)(F)(F)(F)F,328.15,101.325,0.0604,"Salgado, J.; Regueira, T.; Lugo, L.; Vijande, J.; Fernandez, J.; Garcia, J. (2014) J. Chem. Thermodyn. 70, 101-110."
213,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,hexafluorophosphate,F[P-](F)(F)(F)(F)F,333.15,101.325,0.0495,"Salgado, J.; Regueira, T.; Lugo, L.; Vijande, J.; Fernandez, J.; Garcia, J. (2014) J. Chem. Thermodyn. 70, 101-110."
214,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,hexafluorophosphate,F[P-](F)(F)(F)(F)F,338.15,101.325,0.0411,"Salgado, J.; Regueira, T.; Lugo, L.; Vijande, J.; Fernandez, J.; Garcia, J. (2014) J. Chem. Thermodyn. 70, 101-110."
215,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,hexafluorophosphate,F[P-](F)(F)(F)(F)F,343.15,101.325,0.0345,"Salgado, J.; Regueira, T.; Lugo, L.; Vijande, J.; Fernandez, J.; Garcia, J. (2014) J. Chem. Thermodyn. 70, 101-110."
216,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,hexafluorophosphate,F[P-](F)(F)(F)(F)F,348.15,101.325,0.0293,"Salgado, J.; Regueira, T.; Lugo, L.; Vijande, J.; Fernandez, J.; Garcia, J. (2014) J. Chem. Thermodyn. 70, 101-110."
217,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,hexafluorophosphate,F[P-](F)(F)(F)(F)F,353.15,101.325,0.025,"Salgado, J.; Regueira, T.; Lugo, L.; Vijande, J.; Fernandez, J.; Garcia, J. (2014) J. Chem. Thermodyn. 70, 101-110."
218,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,hexafluorophosphate,F[P-](F)(F)(F)(F)F,358.15,101.325,0.0216,"Salgado, J.; Regueira, T.; Lugo, L.; Vijande, J.; Fernandez, J.; Garcia, J. (2014) J. Chem. Thermodyn. 70, 101-110."
219,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,hexafluorophosphate,F[P-](F)(F)(F)(F)F,363.15,101.325,0.0188,"Salgado, J.; Regueira, T.; Lugo, L.; Vijande, J.; Fernandez, J.; Garcia, J. (2014) J. Chem. Thermodyn. 70, 101-110."
220,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,hexafluorophosphate,F[P-](F)(F)(F)(F)F,368.15,101.325,0.0165,"Salgado, J.; Regueira, T.; Lugo, L.; Vijande, J.; Fernandez, J.; Garcia, J. (2014) J. Chem. Thermodyn. 70, 101-110."
221,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,hexafluorophosphate,F[P-](F)(F)(F)(F)F,373.15,101.325,0.0145,"Salgado, J.; Regueira, T.; Lugo, L.; Vijande, J.; Fernandez, J.; Garcia, J. (2014) J. Chem. Thermodyn. 70, 101-110."
222,1-ethyl-3-methylimidazolium,CCN1C=C[N+](=C1)C,hexafluorophosphate,F[P-](F)(F)(F)(F)F,343.15,101.325,0.0234,"Seddon, K. R.; Stark, A.; Torres, M.-J. (2002) ACS Symp. Ser. 819, 34-49."
223,1-ethyl-3-methylimidazolium,CCN1C=C[N+](=C1)C,hexafluorophosphate,F[P-](F)(F)(F)(F)F,353.15,101.325,0.0171,"Seddon, K. R.; Stark, A.; Torres, M.-J. (2002) ACS Symp. Ser. 819, 34-49."
224,1-ethyl-3-methylimidazolium,CCN1C=C[N+](=C1)C,hexafluorophosphate,F[P-](F)(F)(F)(F)F,363.15,101.325,0.0133,"Seddon, K. R.; Stark, A.; Torres, M.-J. (2002) ACS Symp. Ser. 819, 34-49."
225,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,iodide,[I-],299.15,101.325,0.59,"Ghatee, M. H.; Zare, M.; Moosavi, F.; Zolghadr, A. R. (2010) J. Chem. Eng. Data 55(9), 3084-3088."
226,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,iodide,[I-],304.15,101.325,0.443,"Ghatee, M. H.; Zare, M.; Moosavi, F.; Zolghadr, A. R. (2010) J. Chem. Eng. Data 55(9), 3084-3088."
227,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,iodide,[I-],308.15,101.325,0.337,"Ghatee, M. H.; Zare, M.; Moosavi, F.; Zolghadr, A. R. (2010) J. Chem. Eng. Data 55(9), 3084-3088."
228,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,iodide,[I-],313.15,101.325,0.228,"Ghatee, M. H.; Zare, M.; Moosavi, F.; Zolghadr, A. R. (2010) J. Chem. Eng. Data 55(9), 3084-3088."
229,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,iodide,[I-],318.15,101.325,0.174,"Ghatee, M. H.; Zare, M.; Moosavi, F.; Zolghadr, A. R. (2010) J. Chem. Eng. Data 55(9), 3084-3088."
230,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,iodide,[I-],323.15,101.325,0.134,"Ghatee, M. H.; Zare, M.; Moosavi, F.; Zolghadr, A. R. (2010) J. Chem. Eng. Data 55(9), 3084-3088."
231,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,iodide,[I-],328.15,101.325,0.1053,"Ghatee, M. H.; Zare, M.; Moosavi, F.; Zolghadr, A. R. (2010) J. Chem. Eng. Data 55(9), 3084-3088."
232,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,iodide,[I-],333.15,101.325,0.0815,"Ghatee, M. H.; Zare, M.; Moosavi, F.; Zolghadr, A. R. (2010) J. Chem. Eng. Data 55(9), 3084-3088."
233,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,iodide,[I-],338.15,101.325,0.0659,"Ghatee, M. H.; Zare, M.; Moosavi, F.; Zolghadr, A. R. (2010) J. Chem. Eng. Data 55(9), 3084-3088."
234,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,iodide,[I-],343.15,101.325,0.0534,"Ghatee, M. H.; Zare, M.; Moosavi, F.; Zolghadr, A. R. (2010) J. Chem. Eng. Data 55(9), 3084-3088."
235,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,iodide,[I-],348.15,101.325,0.0447,"Ghatee, M. H.; Zare, M.; Moosavi, F.; Zolghadr, A. R. (2010) J. Chem. Eng. Data 55(9), 3084-3088."
236,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,iodide,[I-],353.15,101.325,0.0365,"Ghatee, M. H.; Zare, M.; Moosavi, F.; Zolghadr, A. R. (2010) J. Chem. Eng. Data 55(9), 3084-3088."
237,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,iodide,[I-],358.15,101.325,0.0304,"Ghatee, M. H.; Zare, M.; Moosavi, F.; Zolghadr, A. R. (2010) J. Chem. Eng. Data 55(9), 3084-3088."
238,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,iodide,[I-],363.15,101.325,0.02611,"Ghatee, M. H.; Zare, M.; Moosavi, F.; Zolghadr, A. R. (2010) J. Chem. Eng. Data 55(9), 3084-3088."
239,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,iodide,[I-],368.15,101.325,0.0225,"Ghatee, M. H.; Zare, M.; Moosavi, F.; Zolghadr, A. R. (2010) J. Chem. Eng. Data 55(9), 3084-3088."
240,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,iodide,[I-],373.15,101.325,0.02043,"Ghatee, M. H.; Zare, M.; Moosavi, F.; Zolghadr, A. R. (2010) J. Chem. Eng. Data 55(9), 3084-3088."
241,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,iodide,[I-],378.15,101.325,0.0181,"Ghatee, M. H.; Zare, M.; Moosavi, F.; Zolghadr, A. R. (2010) J. Chem. Eng. Data 55(9), 3084-3088."
242,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,iodide,[I-],383.15,101.325,0.01522,"Ghatee, M. H.; Zare, M.; Moosavi, F.; Zolghadr, A. R. (2010) J. Chem. Eng. Data 55(9), 3084-3088."
243,1-butyl-3-methylimidazolium ,CCCCN1C=C[N+](=C1)C,iodide,[I-],388.15,101.325,0.01311,"Ghatee, M. H.; Zare, M.; Moosavi, F.; Zolghadr, A. R. (2010) J. Chem. Eng. Data 55(9), 3084-3088."
